imo,name,ship_type,dwt,dwt_size_class,efficiency_grade,flag_registry,technical_efficiency,co2_total_t,co2_per_distance_kg_nm,in_mrv
9621778,SUPER TOMIYASU,Bulk carrier,56604.0,Handymax/Supramax (35-60k),E,Panama,EEXI (4.16 gCO₂/t·nm),4245.4,314.1,True
9624500,ERRIKOS,Bulk carrier,56591.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (4.15 gCO₂/t·nm),6198.7,298.8,True
9594638,STAR CLEO,Bulk carrier,56581.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (4.16 gCO₂/t·nm),4176.5,296.4,True
9389124,CLARA,Bulk carrier,56557.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (4.16 gCO₂/t·nm),3248.5,250.6,True
9621780,STAR PEGASUS,Bulk carrier,56540.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (4.16 gCO₂/t·nm),3577.3,306.8,True
9474668,KARDAM,Bulk carrier,56536.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (4.16 gCO₂/t·nm),1897.1,276.0,True
9632818,LMZ  ARIEL,Bulk carrier,56418.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (4.15 gCO₂/t·nm),4238.2,301.8,True
9611826,FEHU,Bulk carrier,56416.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (4.17 gCO₂/t·nm),3327.0,281.8,True
9590797,NSM ARKADIA,Bulk carrier,56348.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (4.16 gCO₂/t·nm),4629.3,314.3,True
9514377,NORDIC STAVANGER,Bulk carrier,56172.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (4.17 gCO₂/t·nm),687.1,281.9,True
9514341,YASA KAPTAN ERBIL,Bulk carrier,56169.0,Handymax/Supramax (35-60k),C,Istanbul,EIV (5.32 gCO₂/t·nm),973.9,273.2,True
9546992,VISAYAS,Bulk carrier,56136.0,Handymax/Supramax (35-60k),E,Monrovia,EIV (5.89 gCO₂/t·nm),1608.8,327.8,True
9514262,ND ARMONIA,Bulk carrier,56121.0,Handymax/Supramax (35-60k),C,Valletta,EEXI (4.18 gCO₂/t·nm),3802.8,276.5,True
9514389,SINTRA,Bulk carrier,56118.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (4.18 gCO₂/t·nm),4307.0,299.9,True
9565053,BOLD VOYAGER,Bulk carrier,56118.0,Handymax/Supramax (35-60k),D,Panama,EIV (5.38 gCO₂/t·nm),1626.1,293.8,True
9331880,ORION,Bulk carrier,56071.0,Handymax/Supramax (35-60k),E,Monrovia,EIV (5.2 gCO₂/t·nm),4907.1,322.0,True
9331919,TAXIDIARA,Bulk carrier,56049.0,Handymax/Supramax (35-60k),C,Valletta,EEXI (4.18 gCO₂/t·nm),2467.4,256.8,True
9638070,IONIC SMYRNI,Bulk carrier,56025.0,Handymax/Supramax (35-60k),C,Majuro,EIV (5.33 gCO₂/t·nm),896.9,269.8,True
9331907,COLUMBIA RIVER,Bulk carrier,55922.0,Handymax/Supramax (35-60k),D,"Hong Kong, China",EEXI (4.18 gCO₂/t·nm),3550.4,277.8,True
9690509,LUMINA,Bulk carrier,55865.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (4.02 gCO₂/t·nm),8275.3,256.2,True
9300221,THOR MERCURY,Bulk carrier,55862.0,Handymax/Supramax (35-60k),B,Singapore,EEXI (4.19 gCO₂/t·nm),2144.3,242.7,True
9485045,OCEAN DESTINY,Bulk carrier,55848.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (4.19 gCO₂/t·nm),5082.9,263.7,True
9624031,SUPRA PASHA,Bulk carrier,55848.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (4.19 gCO₂/t·nm),2335.4,337.9,True
9652557,OAK BAY,Bulk carrier,55845.0,Handymax/Supramax (35-60k),C,"Hong Kong, China",EEXI (4.17 gCO₂/t·nm),1195.5,277.0,True
9624055,ALKYONI,Bulk carrier,55830.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (4.19 gCO₂/t·nm),2362.7,290.8,True
9514066,SAN ANTONIO,Bulk carrier,55768.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.19 gCO₂/t·nm),189.5,251.8,True
9303871,LEON,Bulk carrier,55730.0,Handymax/Supramax (35-60k),D,"Limassol, Cyprus",EEXI (4.19 gCO₂/t·nm),4899.7,286.8,True
9284506,CHRIS GR,Bulk carrier,55715.0,Handymax/Supramax (35-60k),B,Valetta,EEXI (4.19 gCO₂/t·nm),1331.7,228.6,True
9291391,THOR MAXIMUS,Bulk carrier,55695.0,Handymax/Supramax (35-60k),D,Singapore,EEXI (4.19 gCO₂/t·nm),3530.4,285.1,True
9291389,THOR MADOC,Bulk carrier,55695.0,Handymax/Supramax (35-60k),C,Singapore,EEXI (4.19 gCO₂/t·nm),5119.0,265.0,True
9514042,K.RUBY,Bulk carrier,55688.0,Handymax/Supramax (35-60k),C,Panama,EEXI (3.89 gCO₂/t·nm),1023.9,257.5,True
9482213,ANNA-DOROTHEA,Bulk carrier,55646.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (4.19 gCO₂/t·nm),1174.8,187.6,True
9483229,BORDEAUX,Bulk carrier,55621.0,Handymax/Supramax (35-60k),B,Monrovia,EEXI (4.19 gCO₂/t·nm),2489.4,241.7,True
9635391,ARUNA HULYA,Bulk carrier,55582.0,Handymax/Supramax (35-60k),A,Majuro,EEXI (4.2 gCO₂/t·nm),2134.8,204.5,True
9479034,MALTEZA,Bulk carrier,55580.0,Handymax/Supramax (35-60k),D,Valetta,EEXI (4.2 gCO₂/t·nm),831.4,295.7,True
9725445,FEDERAL TOKORO,Bulk carrier,55543.0,Handymax/Supramax (35-60k),B,Panama,EEXI (4.02 gCO₂/t·nm),3530.1,221.2,True
9635406,ARUNA ECE,Bulk carrier,55506.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.2 gCO₂/t·nm),4653.2,235.4,True
9637296,ARUNA ISMAIL,Bulk carrier,55484.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.2 gCO₂/t·nm),4868.3,221.8,True
9724178,AMIS FORTUNE,Bulk carrier,55468.0,Handymax/Supramax (35-60k),D,Panama,EEXI (4.2 gCO₂/t·nm),1112.3,284.6,True
9524700,YASA CANARY,Bulk carrier,55446.0,Handymax/Supramax (35-60k),D,Majuro,EIV (5.24 gCO₂/t·nm),3513.2,286.3,True
9524683,ILENAO,Bulk carrier,55442.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (4.2 gCO₂/t·nm),1120.7,345.8,True
9705421,AMIS ELEGANCE,Bulk carrier,55404.0,Handymax/Supramax (35-60k),C,Panama,EEDI (4.29 gCO₂/t·nm),1940.2,270.6,True
9317559,LOWLANDS OPAL,Bulk carrier,55381.0,Handymax/Supramax (35-60k),D,Singapore,EEXI (4.2 gCO₂/t·nm),5016.0,287.4,True
9658903,FEDERAL TYNE,Bulk carrier,55160.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.05 gCO₂/t·nm),2604.6,223.8,True
9385491,DESTINY,Bulk carrier,54204.0,Handymax/Supramax (35-60k),B,Panama,Not Applicable,1646.5,247.0,True
9412634,KAMARI,Bulk carrier,53822.0,Handymax/Supramax (35-60k),E,Majuro,EEXI (4.26 gCO₂/t·nm),8198.3,317.4,True
9412646,NIKOS N,Bulk carrier,53815.0,Handymax/Supramax (35-60k),D,Majuro,EEXI (4.25 gCO₂/t·nm),8818.7,304.3,True
9307578,SPAR SCORPIO,Bulk carrier,53565.0,Handymax/Supramax (35-60k),C,Bergen,EEXI (4.27 gCO₂/t·nm),3460.9,274.0,True
9328522,SPAR SPICA,Bulk carrier,53565.0,Handymax/Supramax (35-60k),C,Bergen,EEXI (4.27 gCO₂/t·nm),4625.6,273.6,True
9405435,EVRIALI,Bulk carrier,53554.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (4.27 gCO₂/t·nm),4789.8,360.3,True
9480930,PANORIA,Bulk carrier,53514.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.27 gCO₂/t·nm),2491.0,260.0,True
9313022,STAR OMICRON,Bulk carrier,53489.0,Handymax/Supramax (35-60k),E,Majuro,EEXI (4.27 gCO₂/t·nm),3381.2,339.6,True
9488217,WU YI HAI,Bulk carrier,53393.0,Handymax/Supramax (35-60k),E,Haikou,EEXI (4.28 gCO₂/t·nm),2203.6,353.2,True
9347932,ECOATLANTIC,Bulk carrier,53360.0,Handymax/Supramax (35-60k),E,Majuro,EEXI (4.28 gCO₂/t·nm),1516.7,363.0,True
9291365,BESIKTAS-M,Bulk carrier,53020.0,Handymax/Supramax (35-60k),A,Panama,EEXI (4.29 gCO₂/t·nm),3581.5,209.5,True
9278868,WEST BAY,Bulk carrier,52532.0,Handymax/Supramax (35-60k),B,"Hong Kong, China",EEXI (4.28 gCO₂/t·nm),2059.2,245.0,True
9298533,THOR INSUVI,Bulk carrier,52489.0,Handymax/Supramax (35-60k),B,Singapore,EEXI (4.31 gCO₂/t·nm),1336.2,233.4,True
9278870,APAGEON,Bulk carrier,52483.0,Handymax/Supramax (35-60k),B,Valletta,EEXI (4.31 gCO₂/t·nm),2339.4,236.4,True
9230763,SEASHIN,Bulk carrier,52428.0,Handymax/Supramax (35-60k),C,Panama,EEXI (4.29 gCO₂/t·nm),2237.7,264.5,True
9290232,KAVO AETOS,Bulk carrier,52384.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.32 gCO₂/t·nm),6104.5,227.5,True
9222493,THOR INTEGRITY,Bulk carrier,52375.0,Handymax/Supramax (35-60k),A,Singapore,EEXI (4.31 gCO₂/t·nm),946.4,216.6,True
9324629,INTREPID,Bulk carrier,52346.0,Handymax/Supramax (35-60k),B,Valletta,EIV (4.41 gCO₂/t·nm),2541.4,233.4,True
9251315,VIVA GLOBUS,Bulk carrier,52300.0,Handymax/Supramax (35-60k),E,Panama,EEXI (4.27 gCO₂/t·nm),243.7,341.5,True
9298519,TAI HONOR,Bulk carrier,52292.0,Handymax/Supramax (35-60k),A,Panama,EEXI (4.32 gCO₂/t·nm),1927.0,200.8,True
9667758,ANADOLU S,Bulk carrier,52199.0,Handymax/Supramax (35-60k),A,Panama,EEXI (4.32 gCO₂/t·nm),703.6,189.3,True
9229697,EQUINOX SEAS,Bulk carrier,52009.0,Handymax/Supramax (35-60k),B,George Town,EEXI (4.33 gCO₂/t·nm),4097.5,243.6,True
9606118,PUNTA,Bulk carrier,52000.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.34 gCO₂/t·nm),5339.8,253.9,True
9495935,ORION,Bulk carrier,51679.0,Handymax/Supramax (35-60k),D,Bergen,EEDI (5.04 gCO₂/t·nm),353.1,283.4,True
9550668,TRUE FRIEND,Bulk carrier,51241.0,Handymax/Supramax (35-60k),D,Bridgetown,EEXI (4.36 gCO₂/t·nm),520.7,284.2,True
9401922,SOZON,Bulk carrier,50779.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (6.04 gCO₂/t·nm),2721.0,273.2,True
9279367,SILVER LADY,Bulk carrier,50329.0,Handymax/Supramax (35-60k),A,Valletta,EEXI (4.4 gCO₂/t·nm),1801.9,211.0,True
9236092,KARTERIA,Bulk carrier,50320.0,Handymax/Supramax (35-60k),B,Valletta,EEXI (4.4 gCO₂/t·nm),6687.7,240.8,True
9223174,PRETTY LADY,Bulk carrier,50169.0,Handymax/Supramax (35-60k),D,Monrovia,EEXI (4.38 gCO₂/t·nm),2329.8,289.9,True
9275323,S-BRILLIANT,Bulk carrier,48821.0,Handymax/Supramax (35-60k),C,Monrovia,EEXI (4.46 gCO₂/t·nm),2104.8,261.1,True
9250579,SSI PRIDE,Bulk carrier,48635.0,Handymax/Supramax (35-60k),B,Panama,EEXI (4.47 gCO₂/t·nm),3026.1,228.1,True
9393618,ETNA,Bulk carrier,48549.0,Handymax/Supramax (35-60k),E,Izmir,EEXI (4.48 gCO₂/t·nm),7092.2,314.3,True
9835769,PLANA,Bulk carrier,47096.0,Handymax/Supramax (35-60k),A,Valletta,EEXI (4.46 gCO₂/t·nm),3612.7,212.0,True
9835771,MIDJUR,Bulk carrier,47070.0,Handymax/Supramax (35-60k),A,Valletta,EEXI (4.46 gCO₂/t·nm),6327.2,200.9,True
9146962,GULMAR,Bulk carrier,45719.0,Handymax/Supramax (35-60k),B,İzmir,EEXI (4.6 gCO₂/t·nm),5036.2,228.1,True
9228071,MASTRO MITROS,Bulk carrier,45601.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (4.61 gCO₂/t·nm),812.8,375.6,True
9841641,MILIN KAMAK,Bulk carrier,45493.0,Handymax/Supramax (35-60k),C,Valletta,EEXI (4.37 gCO₂/t·nm),1283.4,253.0,True
9968504,TZAREVETZ,Bulk carrier,45210.0,Handymax/Supramax (35-60k),A,Valletta,EEXI (4.24 gCO₂/t·nm),3269.4,210.8,True
9222572,TROGIR,Bulk carrier,44314.0,Handymax/Supramax (35-60k),C,Split,EEXI (4.67 gCO₂/t·nm),1955.8,258.2,True
9670743,CETUS BELUGA,Bulk carrier,43413.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.62 gCO₂/t·nm),2361.7,271.0,True
9977971,SANTA VENERA,Bulk carrier,42823.0,Handymax/Supramax (35-60k),A,Valletta,EEDI (3.87 gCO₂/t·nm),5219.1,174.2,True
9158159,ALANYA-M,Bulk carrier,41327.0,Handymax/Supramax (35-60k),A,Panama,EEXI (4.83 gCO₂/t·nm),1066.1,211.2,True
9691046,AFRICAN TEAL,Bulk carrier,40652.0,Handymax/Supramax (35-60k),B,Nassau,EEXI (4.37 gCO₂/t·nm),1787.8,232.5,True
9798337,JINLING CONFIDENCE,Bulk carrier,40320.0,Handymax/Supramax (35-60k),A,Madeira,EEDI (4.47 gCO₂/t·nm),6068.6,211.1,True
9786061,YASA MIMOSA,Bulk carrier,40262.0,Handymax/Supramax (35-60k),B,Majuro,EEDI (4.75 gCO₂/t·nm),653.0,246.6,True
9968982,CAPE SPENCER,Bulk carrier,40177.0,Handymax/Supramax (35-60k),A,Panama,EEDI (3.99 gCO₂/t·nm),3091.9,199.0,True
9711767,URSA MINOR,Bulk carrier,40098.0,Handymax/Supramax (35-60k),C,Majuro,EEXI (4.28 gCO₂/t·nm),1357.5,263.8,True
9714757,PHILLIP BAY,Bulk carrier,40030.0,Handymax/Supramax (35-60k),C,Majuro,EIV (4.5 gCO₂/t·nm),4429.2,256.0,True
9909675,NORSE HOUSTON,Bulk carrier,40020.0,Handymax/Supramax (35-60k),A,Panama,EEDI (4.74 gCO₂/t·nm),2763.2,177.6,True
9910363,ROSTRUM AFRICA,Bulk carrier,40010.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (4 gCO₂/t·nm),6584.8,202.5,True
9725524,RABEA,Bulk carrier,39998.0,Handymax/Supramax (35-60k),A,Madeira,EEXI (4.6 gCO₂/t·nm),3977.8,197.3,True
9913999,FUJI HARMONY,Bulk carrier,39989.0,Handymax/Supramax (35-60k),A,Panama,EEDI (4.68 gCO₂/t·nm),2544.8,192.2,True
9741877,NORDMOSEL,Bulk carrier,39968.0,Handymax/Supramax (35-60k),A,Madeira,EEDI (4.6 gCO₂/t·nm),2694.3,189.4,True
9648087,STRATEGIC SYNERGY,Bulk carrier,39894.0,Handymax/Supramax (35-60k),C,Singapore,EEDI (4.53 gCO₂/t·nm),1734.4,263.3,True
9861160,FRANZ SCHULTE,Bulk carrier,39887.0,Handymax/Supramax (35-60k),B,Singapore,EEXI (4.29 gCO₂/t·nm),3916.9,220.9,True
9723710,STRATEGIC ENTITY,Bulk carrier,39880.0,Handymax/Supramax (35-60k),B,Singapore,EEDI (4.53 gCO₂/t·nm),2416.6,227.3,True
9841938,FLORA SCHULTE,Bulk carrier,39874.0,Handymax/Supramax (35-60k),B,Singapore,EEXI (4.42 gCO₂/t·nm),6067.1,240.2,True
9841940,FRIEDRICH SCHULTE,Bulk carrier,39851.0,Handymax/Supramax (35-60k),A,Singapore,EEXI (4.44 gCO₂/t·nm),1683.7,205.8,True
9681900,SEASTAR VULCAN,Bulk carrier,39810.0,Handymax/Supramax (35-60k),D,Gibraltar,EEDI (4.78 gCO₂/t·nm),3172.9,282.7,True
9721580,POYANG,Bulk carrier,39790.0,Handymax/Supramax (35-60k),A,Hong Kong,EEXI (4.58 gCO₂/t·nm),2918.7,201.2,True
9648104,STRATEGIC VENTURE,Bulk carrier,39784.0,Handymax/Supramax (35-60k),B,Singapore,EEDI (4.61 gCO₂/t·nm),1772.5,234.5,True
9714264,HUPEH,Bulk carrier,39773.0,Handymax/Supramax (35-60k),A,Singapore,EEXI (4.71 gCO₂/t·nm),4764.2,209.1,True
9681895,AFRICAN OXPECKER,Bulk carrier,39763.0,Handymax/Supramax (35-60k),C,Nassau,EEXI (4.67 gCO₂/t·nm),1665.6,256.4,True
9738088,ZHEN ZHU HAI,Bulk carrier,39746.0,Handymax/Supramax (35-60k),C,Hong Kong,EEXI (4.76 gCO₂/t·nm),3734.4,255.2,True
9715218,AFRICAN SHRIKE,Bulk carrier,39728.0,Handymax/Supramax (35-60k),B,Monrovia,EEXI (4.65 gCO₂/t·nm),3138.0,246.0,True
9855458,PAULA TRADER,Bulk carrier,39498.0,Handymax/Supramax (35-60k),B,Panama,EEDI (4.51 gCO₂/t·nm),5957.2,244.7,True
9855410,BAI IZMIR,Bulk carrier,39492.0,Handymax/Supramax (35-60k),B,Manila,EEDI (4.5 gCO₂/t·nm),6430.1,224.3,True
9743227,HAMBURG WAY,Bulk carrier,39376.0,Handymax/Supramax (35-60k),A,Manila,EEDI (4.64 gCO₂/t·nm),3806.6,216.1,True
9747247,HAMBURG PEARL,Bulk carrier,39359.0,Handymax/Supramax (35-60k),B,Manila,EEDI (4.63 gCO₂/t·nm),7199.5,234.2,True
9747235,IONIAN SPIRIT,Bulk carrier,39359.0,Handymax/Supramax (35-60k),A,Majuro,EEXI (4.63 gCO₂/t·nm),2396.6,215.7,True
9707754,CIELO DI TAMPA,Bulk carrier,39202.0,Handymax/Supramax (35-60k),A,Monrovia,EEDI (4.73 gCO₂/t·nm),6053.4,204.8,True
9754094,TOMINI MISTRAL,Bulk carrier,39100.0,Handymax/Supramax (35-60k),A,Majuro,Not Applicable,4770.6,204.8,True
9727508,DRAWNO,Bulk carrier,39092.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (4.76 gCO₂/t·nm),5382.5,214.0,True
9708057,SZARE SZEREGI,Bulk carrier,39072.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (4.61 gCO₂/t·nm),7335.9,203.8,True
9708045,LEGIONY POLSKIE,Bulk carrier,39072.0,Handymax/Supramax (35-60k),B,Monrovia,EEXI (4.61 gCO₂/t·nm),5962.2,221.8,True
9708069,SOLIDARNOSC,Bulk carrier,39072.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (4.73 gCO₂/t·nm),5837.5,204.7,True
9727510,KARLINO,Bulk carrier,39035.0,Handymax/Supramax (35-60k),B,Monrovia,EEXI (4.76 gCO₂/t·nm),6061.1,226.1,True
9700017,HATTHAYA NAREE,Bulk carrier,39000.0,Handymax/Supramax (35-60k),B,Singapore,EEDI (4.63 gCO₂/t·nm),2651.6,223.5,True
9285134,PODHALE,Bulk carrier,38995.0,Handymax/Supramax (35-60k),B,Nassau,EEXI (4.96 gCO₂/t·nm),8978.7,244.0,True
9488102,WADOWICE II,Bulk carrier,38985.0,Handymax/Supramax (35-60k),B,Nassau,EEXI (4.96 gCO₂/t·nm),5877.7,234.8,True
9423798,KOCIEWIE,Bulk carrier,38981.0,Handymax/Supramax (35-60k),D,Nassau,EEXI (4.96 gCO₂/t·nm),2570.5,286.3,True
9423786,KURPIE,Bulk carrier,38981.0,Handymax/Supramax (35-60k),C,Nassau,EEXI (4.96 gCO₂/t·nm),7366.0,252.4,True
9386914,MAZOWSZE,Bulk carrier,38981.0,Handymax/Supramax (35-60k),C,Nassau,EEXI (4.96 gCO₂/t·nm),7445.5,250.0,True
9346811,PODLASIE,Bulk carrier,38981.0,Handymax/Supramax (35-60k),B,Nassau,EEXI (4.96 gCO₂/t·nm),7074.8,249.2,True
9285146,WARMIA,Bulk carrier,38981.0,Handymax/Supramax (35-60k),B,Nassau,EEXI (4.96 gCO₂/t·nm),2887.8,239.0,True
9346835,ROZTOCZE,Bulk carrier,38980.0,Handymax/Supramax (35-60k),C,Nassau,EEXI (4.96 gCO₂/t·nm),6296.8,273.8,True
9386926,ORAWA,Bulk carrier,38956.0,Handymax/Supramax (35-60k),D,Nassau,EEXI (4.97 gCO₂/t·nm),6016.8,283.3,True
9803417,WECO KAROLINE,Bulk carrier,38905.0,Handymax/Supramax (35-60k),A,Panama,EEDI (5.09 gCO₂/t·nm),1195.0,184.8,True
9719331,KIBO,Bulk carrier,38896.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.97 gCO₂/t·nm),7305.2,242.1,True
9285029,KASHKAR,Bulk carrier,38890.0,Handymax/Supramax (35-60k),B,Panama,EEXI (4.97 gCO₂/t·nm),5383.3,242.4,True
9543419,HALKI,Bulk carrier,38879.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (4.97 gCO₂/t·nm),3359.1,226.3,True
9719329,STRATEGIC RESOLVE,Bulk carrier,38872.0,Handymax/Supramax (35-60k),C,Singapore,EEXI (4.98 gCO₂/t·nm),1765.5,251.2,True
9725407,MEDITERRANEAN SPIRIT,Bulk carrier,38858.0,Handymax/Supramax (35-60k),A,Majuro,EEXI (4.72 gCO₂/t·nm),2817.8,206.2,True
9722027,VIPHA NAREE,Bulk carrier,38851.0,Handymax/Supramax (35-60k),B,Singapore,EEDI (4.57 gCO₂/t·nm),4881.2,239.0,True
9709221,MAI TAI,Bulk carrier,38792.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (4.5 gCO₂/t·nm),1140.6,210.7,True
9709257,TOMINI SHAMAL,Bulk carrier,38785.0,Handymax/Supramax (35-60k),A,Majuro,Not Applicable,1644.4,206.6,True
9714783,TOMINI LEVANT,Bulk carrier,38717.0,Handymax/Supramax (35-60k),B,Majuro,EEDI (4.45 gCO₂/t·nm),489.7,230.8,True
9721413,FORMENTERA,Bulk carrier,38710.0,Handymax/Supramax (35-60k),A,Marstal,EEDI (4.47 gCO₂/t·nm),1995.1,185.2,True
9721425,FRIEDERIKE SCHULTE,Bulk carrier,38709.0,Handymax/Supramax (35-60k),B,Singapore,EEXI (4.31 gCO₂/t·nm),892.0,249.1,True
9714795,TOMINI OROSHI,Bulk carrier,38706.0,Handymax/Supramax (35-60k),A,Majuro,Not Applicable,4048.3,189.3,True
9830123,VOGE SOPHIE,Bulk carrier,38705.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (4.31 gCO₂/t·nm),2925.7,204.8,True
9694684,AP DUBRAVA,Bulk carrier,38703.0,Handymax/Supramax (35-60k),B,Majuro,EEDI (4.63 gCO₂/t·nm),5826.0,223.6,True
9792917,GREAT COSMOS,Bulk carrier,38649.0,Handymax/Supramax (35-60k),B,Hong Kong,EEDI (4.6 gCO₂/t·nm),1094.1,233.1,True
9762883,TRAMMO BAUMANN,Bulk carrier,38635.0,Handymax/Supramax (35-60k),E,Monrovia,EEXI (4.71 gCO₂/t·nm),9.5,1985.2,True
9762912,LAOURA,Bulk carrier,38552.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (4.73 gCO₂/t·nm),1226.8,202.0,True
9831517,GREEN GEM,Bulk carrier,38503.0,Handymax/Supramax (35-60k),A,Panama,EEDI (5.07 gCO₂/t·nm),2391.2,194.2,True
9650810,GEORGE,Bulk carrier,38276.0,Handymax/Supramax (35-60k),A,Majuro,EIV (6.08 gCO₂/t·nm),2959.0,214.6,True
9574028,AGIA MONI,Bulk carrier,38271.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (5.01 gCO₂/t·nm),292.3,226.4,True
9590979,NAVI STAR,Bulk carrier,38243.0,Handymax/Supramax (35-60k),A,Panama,EIV (6.63 gCO₂/t·nm),2294.1,213.8,True
9633202,SIDER PERA,Bulk carrier,38218.0,Handymax/Supramax (35-60k),B,Majuro,EEXI (5.02 gCO₂/t·nm),7362.8,235.8,True
9668300,OCEAN JOY,Bulk carrier,38114.0,Handymax/Supramax (35-60k),A,Hong Kong,EIV (7.35 gCO₂/t·nm),6191.8,216.2,True
9659892,OCEAN INNOVATION,Bulk carrier,38072.0,Handymax/Supramax (35-60k),B,Hong Kong,EIV (7.35 gCO₂/t·nm),3004.1,220.6,True
9488097,POLESIE,Bulk carrier,38056.0,Handymax/Supramax (35-60k),C,Nassau,EEXI (5.02 gCO₂/t·nm),5995.0,254.4,True
9763693,GANT NEREA,Bulk carrier,37985.0,Handymax/Supramax (35-60k),B,Monrovia,EEXI (5.03 gCO₂/t·nm),3765.8,229.2,True
9866641,NORD ABIDJAN,Bulk carrier,37979.0,Handymax/Supramax (35-60k),A,Singapore,EEDI (5.43 gCO₂/t·nm),3474.5,204.3,True
9763708,SYNVAL,Bulk carrier,37976.0,Handymax/Supramax (35-60k),A,Monrovia,EEXI (5.03 gCO₂/t·nm),1725.0,206.5,True
9594236,KOSZALIN,Bulk carrier,37930.0,Handymax/Supramax (35-60k),C,Nassau,EEXI (5.03 gCO₂/t·nm),9491.5,254.3,True
9594248,GDYNIA,Bulk carrier,37930.0,Handymax/Supramax (35-60k),B,Nassau,EEXI (5.03 gCO₂/t·nm),4576.9,242.6,True
9594224,SZCZECIN,Bulk carrier,37930.0,Handymax/Supramax (35-60k),A,Nassau,EEXI (5.03 gCO₂/t·nm),1628.5,209.4,True
9883144,AROMO,Bulk carrier,37927.0,Handymax/Supramax (35-60k),A,Panama,EEDI (5.01 gCO₂/t·nm),4456.9,177.7,True
9782986,ULTRA TATIO,Bulk carrier,37927.0,Handymax/Supramax (35-60k),A,Majuro,EEDI (5.46 gCO₂/t·nm),1649.6,212.5,True
9723942,ROOSTER,Bulk carrier,37896.0,Handymax/Supramax (35-60k),A,Majuro,EEXI (4.94 gCO₂/t·nm),2220.5,203.5,True
9866653,OCEAN CROWN,Bulk carrier,37870.0,Handymax/Supramax (35-60k),A,Panama,EEDI (5.48 gCO₂/t·nm),3119.3,190.4,True
9621869,WHITE WANDERER,Bulk carrier,37869.0,Handymax/Supramax (35-60k),B,"Hong Kong, China",EEXI (5.04 gCO₂/t·nm),2460.1,233.9,True
9404443,ARKONA,Bulk carrier,37852.0,Handymax/Supramax (35-60k),B,Madeira,EEXI (5.04 gCO₂/t·nm),4029.0,239.1,True
9762493,MAVERICK,Bulk carrier,37845.0,Handymax/Supramax (35-60k),A,Madeira,EEXI (4.82 gCO₂/t·nm),6071.1,210.8,True
9753387,STRATEGIC FORTITUDE,Bulk carrier,37829.0,Handymax/Supramax (35-60k),A,Singapore,EEXI (5.04 gCO₂/t·nm),1752.4,210.4,True
9409534,ELAR TRADER,Bulk carrier,37782.0,Handymax/Supramax (35-60k),E,Nassau,EEXI (5.04 gCO₂/t·nm),4562.5,333.8,True
9450662,LAPIS LAZULI,Bulk carrier,37773.0,Handymax/Supramax (35-60k),E,Majuro,EEXI (5.14 gCO₂/t·nm),5401.2,317.1,True
9832688,MONING,Bulk carrier,37731.0,Handymax/Supramax (35-60k),A,Panama,EEDI (5.22 gCO₂/t·nm),2940.7,185.4,True
9839088,SE NICKY,Bulk carrier,37717.0,Handymax/Supramax (35-60k),A,Panama,EEDI (5.49 gCO₂/t·nm),3223.7,190.7,True
9791896,CS JOLA,Bulk carrier,37713.0,Handymax/Supramax (35-60k),A,Majuro,EEDI (5.65 gCO₂/t·nm),1844.0,186.4,True
